id,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
7228,21.79,37.29,0.0,1661.5,0.006034698,0
7229,21.79,37.2,0.0,1660.5,0.006019993,0
7230,21.79,37.2,0.0,1640.5,0.006019993,0
7231,21.73,37.12666667,0.0,1629.0,0.00598581,0
7232,21.745,37.145,0.0,1627.0,0.005994341,0
7233,21.7,37.145,0.0,1623.5,0.005977716,0
7234,21.7,37.045,0.0,1585.0,0.005961469,0
7235,21.7,37.0,0.0,1573.0,0.005954158,0
7236,21.7,37.0,0.0,1545.666667,0.005954158,0
7237,21.63333333,36.93333333,0.0,1544.333333,0.005918916,0
7238,21.6,36.9,0.0,1536.0,0.005901362,0
7239,21.6,36.925,0.0,1534.25,0.005905398,0
7240,21.6,36.9,0.0,1530.0,0.005901362,0
7241,21.55,36.79,0.0,1517.0,0.005865459,0
7242,21.55,36.845,0.0,1512.0,0.00587431,0
7243,21.53333333,36.79,0.0,1508.333333,0.005859422,0
7244,21.55,36.745,0.0,1495.0,0.005858217,0
7245,21.5,36.79,0.0,1491.0,0.005847363,0
7246,21.5,36.7,0.0,1474.5,0.005832925,0
7247,21.5,36.7,0.0,1461.5,0.005832925,0
7248,21.5,36.7,0.0,1462.5,0.005832925,0
7249,21.39,36.59,0.0,1466.0,0.005775862,0
7250,21.445,36.6,0.0,1453.5,0.005797139,0
7251,21.39,36.59,0.0,1449.0,0.005775862,0
7252,21.39,36.5,0.0,1429.0,0.005761524,0
7253,21.39,36.5,0.0,1421.0,0.005761524,0
7254,21.39,36.5,0.0,1419.0,0.005761524,0
7255,21.34,36.5,0.0,1408.0,0.00574373,0
7256,21.29,36.4,0.0,1399.5,0.005710153,0
7257,21.29,36.4,0.0,1391.0,0.005710153,0
7258,21.29,36.5,0.0,1390.0,0.005725985,0
7259,21.29,36.43333333,0.0,1392.333333,0.00571543,0
7260,21.29,36.4,0.0,1381.0,0.005710153,0
7261,21.29,36.45,0.0,1381.5,0.005718069,0
7262,21.2,36.29,0.0,1372.0,0.005661107,0
7263,21.2,36.245,0.0,1355.0,0.005654023,0
7264,21.2,36.2,0.0,1356.0,0.00564694,0
7265,21.2,36.2,0.0,1341.0,0.00564694,0
7266,21.2,36.2,0.0,1335.5,0.00564694,0
7267,21.2,36.2,0.0,1320.5,0.00564694,0
7268,21.2,36.2,0.0,1313.0,0.00564694,0
7269,21.1,36.2,0.0,1298.0,0.005612064,0
7270,21.1,36.2,0.0,1303.0,0.005612064,0
7271,21.1,36.2,0.0,1295.0,0.005612064,0
7272,21.1,36.145,0.0,1287.0,0.00560346,0
7273,21.0,36.09,0.0,1280.0,0.005560279,0
7274,21.05,36.145,0.0,1275.5,0.00558612,0
7275,21.0,36.09,0.0,1268.0,0.005560279,0
7276,21.0,36.145,0.0,1267.5,0.005568828,0
7277,21.0,36.09,0.0,1267.0,0.005560279,0
7278,21.0,36.12666667,0.0,1267.666667,0.005565978,0
7279,21.0,36.09,0.0,1265.0,0.005560279,0
7280,21.0,36.09,0.0,1256.0,0.005560279,0
7281,21.0,36.09,0.0,1250.0,0.005560279,0
7282,20.945,36.09,0.0,1249.5,0.005541341,0
7283,20.89,36.09,0.0,1243.0,0.005522461,0
7284,20.89,36.045,0.0,1237.0,0.005515514,0
7285,20.89,36.0,0.0,1227.0,0.005508567,0
7286,20.945,36.0,0.0,1206.5,0.0055274,0
7287,20.89,36.0,0.0,1211.666667,0.005508567,0
7288,20.89,36.0,0.0,1204.0,0.005508567,0
7289,20.89,35.95,0.0,1204.0,0.005500849,0
7290,20.89,35.9,0.0,1200.0,0.005493131,0
7291,20.89,35.9,0.0,1194.0,0.005493131,0
7292,20.82333333,35.82666667,0.0,1182.666667,0.005459171,0
7293,20.79,35.79,0.0,1169.0,0.005442258,0
7294,20.79,35.79,0.0,1161.0,0.005442258,0
7295,20.79,35.79,0.0,1158.0,0.005442258,0
7296,20.79,35.7,0.0,1165.0,0.005428453,0
7297,20.79,35.7,0.0,1152.5,0.005428453,0
7298,20.79,35.73,0.0,1145.666667,0.005433055,0
7299,20.7,35.7,0.0,1136.5,0.005398186,0
7300,20.7,35.7,0.0,1136.0,0.005398186,0
7301,20.7,35.7,0.0,1131.0,0.005398186,0
7302,20.7,35.7,0.0,1133.5,0.005398186,0
7303,20.7,35.7,0.0,1134.0,0.005398186,0
7304,20.7,35.59,0.0,1120.0,0.005381409,0
7305,20.7,35.59,0.0,1116.0,0.005381409,0
7306,20.7,35.59,0.0,1098.0,0.005381409,0
7307,20.7,35.59,0.0,1101.5,0.005381409,0
7308,20.7,35.59,0.0,1108.0,0.005381409,0
7309,20.7,35.5,0.0,1099.0,0.005367683,0
7310,20.7,35.4,0.0,1082.0,0.005352433,0
7311,20.7,35.5,0.0,1081.0,0.005367683,0
7312,20.7675,35.4,0.0,1078.25,0.005374925,0
7313,20.73,35.4,0.0,1065.666667,0.005362419,0
7314,20.7,35.345,0.0,1060.0,0.005344045,0
7315,20.7,35.29,0.0,1060.5,0.005335658,0
7316,20.7,35.29,0.0,1060.0,0.005335658,0
7317,20.7,35.29,0.0,1059.0,0.005335658,0
7318,20.7,35.29,0.0,1054.0,0.005335658,0
7319,20.7,35.29,0.0,1044.0,0.005335658,0
7320,20.7,35.29,0.0,1048.0,0.005335658,0
7321,20.66666667,35.26,0.0,1039.666667,0.005320051,0
7322,20.7,35.29,0.0,1029.0,0.005335658,0
7323,20.7,35.29,0.0,1031.5,0.005335658,0
7324,20.7,35.29,0.0,1020.0,0.005335658,0
7325,20.66666667,35.26,0.0,1019.333333,0.005320051,0
7326,20.63333333,35.23,0.0,1018.0,0.005304484,0
7327,20.63333333,35.23,0.0,1015.666667,0.005304484,0
7328,20.6,35.2,0.0,1008.0,0.005288956,0
7329,20.6,35.145,0.0,1004.0,0.005280622,0
7330,20.6,35.145,0.0,999.0,0.005280622,0
7331,20.6,35.09,0.0,1001.0,0.005272288,0
7332,20.6,35.09,0.0,1000.0,0.005272288,0
7333,20.6,35.09,0.0,1001.0,0.005272288,0
7334,20.6,35.09,0.0,985.5,0.005272288,0
7335,20.6,35.09,0.0,977.0,0.005272288,0
7336,20.6,35.09,0.0,974.5,0.005272288,0
7337,20.5,35.0,0.0,972.0,0.005226043,0
7338,20.6,35.0,0.0,964.0,0.005258651,0
7339,20.6,35.0,0.0,970.5,0.005258651,0
7340,20.56666667,35.0,0.0,964.6666667,0.005247761,0
7341,20.55,35.0,0.0,956.0,0.005242324,0
7342,20.55,35.0,0.0,947.5,0.005242324,0
7343,20.5,34.95,0.0,943.5,0.005218514,0
7344,20.5,34.9,0.0,947.0,0.005210986,0
7345,20.5,34.9,0.0,921.5,0.005210986,0
7346,20.5,34.9,0.0,928.0,0.005210986,0
7347,20.5,34.9,0.0,926.5,0.005210986,0
7348,20.5,34.86333333,0.0,921.3333333,0.005205465,0
7349,20.5,34.79,0.0,917.0,0.005194424,0
7350,20.5,34.9,0.0,916.0,0.005210986,0
7351,20.5,34.79,0.0,911.0,0.005194424,0
7352,20.5,34.79,0.0,912.5,0.005194424,0
7353,20.5,34.79,0.0,902.0,0.005194424,0
7354,20.5,34.79,0.0,893.0,0.005194424,0
7355,20.5,34.79,0.0,886.0,0.005194424,0
7356,20.5,34.745,0.0,890.5,0.00518765,0
7357,20.525,34.7,0.0,891.25,0.005188939,0
7358,20.5,34.59,0.0,882.0,0.005164315,0
7359,20.5,34.59,0.0,874.5,0.005164315,0
7360,20.5,34.59,0.0,872.5,0.005164315,0
7361,20.5,34.59,0.0,869.0,0.005164315,0
7362,20.5,34.59,0.0,868.5,0.005164315,0
7363,20.5,34.545,0.0,869.5,0.005157541,0
7364,20.5,34.5,0.0,865.0,0.005150767,0
7365,20.5,34.5,0.0,856.5,0.005150767,0
7366,20.5,34.5,0.0,853.0,0.005150767,0
7367,20.5,34.4,0.0,843.0,0.005135714,0
7368,20.55,34.4,0.0,839.0,0.005151711,0
7369,20.5,34.4,0.0,828.0,0.005135714,0
7370,20.5,34.4,0.0,833.0,0.005135714,0
7371,20.55,34.345,0.0,822.0,0.005143407,0
7372,20.5,34.29,0.0,816.0,0.005119156,0
7373,20.5,34.29,0.0,814.5,0.005119156,0
7374,20.5,34.245,0.0,807.0,0.005112383,0
7375,20.5,34.26,0.0,807.0,0.005114641,0
7376,20.5,34.2,0.0,796.0,0.00510561,0
7377,20.5,34.2,0.0,796.3333333,0.00510561,0
7378,20.5,34.2,0.0,796.25,0.00510561,0
7379,20.5,34.09,0.0,795.5,0.005089054,0
7380,20.55,34.09,0.0,794.5,0.005104905,0
7381,20.5,34.0,0.0,793.0,0.005075509,0
7382,20.5,34.09,0.0,788.5,0.005089054,0
7383,20.5,34.09,0.0,788.0,0.005089054,0
7384,20.5,34.045,0.0,782.0,0.005082281,0
7385,20.5,34.0,0.0,771.0,0.005075509,0
7386,20.5,34.09,0.0,772.6666667,0.005089054,0
7387,20.5,34.09,0.0,774.0,0.005089054,0
7388,20.5,34.09,0.0,767.0,0.005089054,0
7389,20.5,34.0,0.0,771.0,0.005075509,0
7390,20.5,34.0675,0.0,762.5,0.005085667,0
7391,20.5,34.09,0.0,756.0,0.005089054,0
7392,20.5,34.045,0.0,748.5,0.005082281,0
7393,20.5,34.045,0.0,751.5,0.005082281,0
7394,20.5,34.0,0.0,754.0,0.005075509,0
7395,20.5,34.0,0.0,752.0,0.005075509,0
7396,20.5,34.0,0.0,750.5,0.005075509,0
7397,20.5,34.0,0.0,757.0,0.005075509,0
7398,20.5,34.0,0.0,755.0,0.005075509,0
7399,20.5,33.9,0.0,744.5,0.005060459,0
7400,20.5,33.9,0.0,740.0,0.005060459,0
7401,20.5,33.9,0.0,726.0,0.005060459,0
7402,20.5,33.9,0.0,723.0,0.005060459,0
7403,20.5,33.82666667,0.0,722.6666667,0.005049423,0
7404,20.5,33.79,0.0,726.0,0.005043906,0
7405,20.5,33.8725,0.0,723.75,0.005056321,0
7406,20.5,33.79,0.0,721.5,0.005043906,0
7407,20.5,33.79,0.0,716.5,0.005043906,0
7408,20.5,33.79,0.0,714.0,0.005043906,0
7409,20.5,33.79,0.0,719.5,0.005043906,0
7410,20.5,33.79,0.0,723.0,0.005043906,0
7411,20.5,33.76,0.0,704.0,0.005039391,0
7412,20.5,33.79,0.0,695.0,0.005043906,0
7413,20.5,33.7,0.0,694.3333333,0.005030363,0
7414,20.5,33.7,0.0,692.5,0.005030363,0
7415,20.5,33.745,0.0,690.5,0.005037134,0
7416,20.5,33.745,0.0,687.5,0.005037134,0
7417,20.5,33.62666667,0.0,681.6666667,0.005019328,0
7418,20.5,33.59,0.0,683.0,0.005013811,0
7419,20.5,33.59,0.0,684.0,0.005013811,0
7420,20.5,33.62666667,0.0,675.6666667,0.005019328,0
7421,20.5,33.59,0.0,676.0,0.005013811,0
7422,20.5,33.59,0.0,678.5,0.005013811,0
7423,20.5,33.59,0.0,677.0,0.005013811,0
7424,20.5,33.59,0.0,678.0,0.005013811,0
7425,20.5,33.59,0.0,671.0,0.005013811,0
7426,20.5,33.59,0.0,675.3333333,0.005013811,0
7427,20.5,33.59,0.0,673.0,0.005013811,0
7428,20.5,33.59,0.0,667.0,0.005013811,0
7429,20.5,33.59,0.0,663.0,0.005013811,0
7430,20.5,33.59,0.0,657.0,0.005013811,0
7431,20.5,33.59,0.0,650.0,0.005013811,0
7432,20.5,33.545,0.0,652.0,0.00500704,0
7433,20.5,33.59,0.0,653.5,0.005013811,0
7434,20.5,33.5,0.0,652.0,0.005000269,0
7435,20.5,33.5,0.0,647.5,0.005000269,0
7436,20.5,33.5,0.0,646.0,0.005000269,0
7437,20.5,33.5,0.0,645.0,0.005000269,0
7438,20.5,33.5,0.0,712.5,0.005000269,0
7439,20.5,33.5,0.0,759.0,0.005000269,0
7440,20.46333333,33.46666667,0.0,655.6666667,0.004983872,0
7441,20.5,33.5,0.0,660.5,0.005000269,0
7442,20.5,33.5,0.0,657.5,0.005000269,0
7443,20.5,33.5,0.0,640.0,0.005000269,0
7444,20.5,33.5,0.0,641.0,0.005000269,0
7445,20.5,33.5,0.0,639.0,0.005000269,0
7446,20.5,33.5,0.0,634.0,0.005000269,0
7447,20.5,33.5,0.0,632.0,0.005000269,0
7448,20.5,33.45,0.0,637.5,0.004992746,0
7449,20.5,33.4,0.0,662.0,0.004985223,0
7450,20.5,33.4,0.0,646.5,0.004985223,0
7451,20.5,33.4,0.0,629.0,0.004985223,0
7452,20.5,33.4,0.0,622.0,0.004985223,0
7453,20.46333333,33.36333333,0.0,621.6666667,0.004968361,0
7454,20.5,33.4,0.0,627.0,0.004985223,0
7455,20.5,33.29,0.0,630.0,0.004968673,0
7456,20.5,33.345,0.0,625.5,0.004976948,0
7457,20.5,33.4,0.0,617.0,0.004985223,0
7458,20.5,33.29,0.0,614.5,0.004968673,0
7459,20.5,33.29,0.0,613.0,0.004968673,0
7460,20.445,33.29,0.0,619.0,0.004951702,0
7461,20.5,33.29,0.0,1365.0,0.004968673,0
7462,20.5,33.29,0.0,894.0,0.004968673,0
7463,20.5,33.29,0.0,1101.333333,0.004968673,0
7464,20.5,33.29,0.0,1165.0,0.004968673,0
7465,20.5,33.29,0.0,622.0,0.004968673,0
7466,20.445,33.245,0.0,617.5,0.004944955,0
7467,20.5,33.29,0.0,610.5,0.004968673,0
7468,20.5,33.2675,0.0,602.75,0.004965288,0
7469,20.5,33.29,0.0,596.5,0.004968673,0
7470,20.5,33.29,0.0,598.0,0.004968673,0
7471,20.445,33.245,0.0,594.0,0.004944955,0
7472,20.445,33.245,0.0,593.5,0.004944955,0
7473,20.445,33.245,0.0,590.0,0.004944955,0
7474,20.445,33.19,0.0,582.0,0.004936709,0
7475,20.445,33.19,0.0,588.5,0.004936709,0
7476,20.5,33.16333333,0.0,593.6666667,0.004949617,0
7477,20.5,33.2,0.0,594.5,0.004955134,0
7478,20.5,33.09,0.0,588.0,0.004938586,0
7479,20.5,33.09,0.0,584.0,0.004938586,0
7480,20.5,33.09,0.0,583.0,0.004938586,0
7481,20.5,33.2,0.0,583.3333333,0.004955134,0
7482,20.5,33.2,0.0,579.5,0.004955134,0
7483,20.5,33.2,0.0,583.5,0.004955134,0
7484,20.5,33.2,0.0,585.0,0.004955134,0
7485,20.445,33.145,0.0,581.0,0.004929963,0
7486,20.39,33.09,0.0,579.0,0.0049049,0
7487,20.5,33.09,0.0,578.5,0.004938586,0
7488,20.5,33.145,0.0,577.5,0.004946859,0
7489,20.5,33.09,0.0,571.0,0.004938586,0
7490,20.5,33.09,0.0,576.0,0.004938586,0
7491,20.5,33.09,0.0,581.0,0.004938586,0
7492,20.5,33.09,0.0,572.0,0.004938586,0
7493,20.5,33.09,0.0,561.0,0.004938586,0
7494,20.5,33.09,0.0,562.0,0.004938586,0
7495,20.42666667,33.03,0.0,564.0,0.004907122,0
7496,20.39,33.0,0.0,567.0,0.004891455,0
7497,20.5,33.09,0.0,562.0,0.004938586,0
7498,20.445,33.045,0.0,559.0,0.004914971,0
7499,20.5,33.09,0.0,570.0,0.004938586,0
7500,20.5,33.09,0.0,563.0,0.004938586,0
7501,20.5,33.09,0.0,557.0,0.004938586,0
7502,20.39,33.0,0.0,558.0,0.004891455,0
7503,20.5,33.09,0.0,554.0,0.004938586,0
7504,20.445,33.045,0.0,552.5,0.004914971,0
7505,20.445,33.045,0.0,550.5,0.004914971,0
7506,20.42666667,33.03,0.0,549.0,0.004907122,0
7507,20.5,33.09,0.0,554.0,0.004938586,0
7508,20.5,33.09,0.0,550.0,0.004938586,0
7509,20.39,33.0,0.0,549.0,0.004891455,0
7510,20.39,33.0,0.0,545.5,0.004891455,0
7511,20.5,33.0,0.0,546.0,0.004925047,0
7512,20.445,33.045,0.0,545.5,0.004914971,0
7513,20.445,33.0,0.0,546.0,0.004908225,0
7514,20.445,33.0,0.0,543.0,0.004908225,0
7515,20.39,33.0,0.0,544.5,0.004891455,0
7516,20.39,33.0,0.0,545.0,0.004891455,0
7517,20.5,33.0,0.0,543.0,0.004925047,0
7518,20.39,33.0,0.0,540.5,0.004891455,0
7519,20.39,33.0,0.0,542.0,0.004891455,0
7520,20.445,33.0225,0.0,539.5,0.004911598,0
7521,20.39,33.0,0.0,541.0,0.004891455,0
7522,20.39,33.0,0.0,540.0,0.004891455,0
7523,20.39,33.0,0.0,538.0,0.004891455,0
7524,20.39,33.0,0.0,541.5,0.004891455,0
7525,20.39,33.0,0.0,543.0,0.004891455,0
7526,20.39,33.0,0.0,540.5,0.004891455,0
7527,20.39,33.0,0.0,538.0,0.004891455,0
7528,20.39,32.9,0.0,527.0,0.004876516,0
7529,20.39,33.0,0.0,526.5,0.004891455,0
7530,20.39,33.0,0.0,530.0,0.004891455,0
7531,20.39,32.9,0.0,527.0,0.004876516,0
7532,20.39,33.0,0.0,531.25,0.004891455,0
7533,20.39,33.0,0.0,533.0,0.004891455,0
7534,20.39,33.0,0.0,535.3333333,0.004891455,0
7535,20.39,33.0,0.0,529.0,0.004891455,0
7536,20.39,32.9,0.0,527.0,0.004876516,0
7537,20.39,33.0,0.0,531.0,0.004891455,0
7538,20.39,33.0,0.0,532.0,0.004891455,0
7539,20.39,33.0,0.0,530.0,0.004891455,0
7540,20.39,33.0,0.0,521.0,0.004891455,0
7541,20.39,33.0,0.0,521.5,0.004891455,0
7542,20.39,32.9,0.0,524.0,0.004876516,0
7543,20.39,32.9,0.0,523.0,0.004876516,0
7544,20.39,33.0,0.0,520.5,0.004891455,0
7545,20.39,33.0,0.0,520.0,0.004891455,0
7546,20.39,33.0,0.0,521.3333333,0.004891455,0
7547,20.39,33.0,0.0,523.0,0.004891455,0
7548,20.39,32.9,0.0,515.0,0.004876516,0
7549,20.39,32.95,0.0,514.5,0.004883985,0
7550,20.39,32.95,0.0,511.0,0.004883985,0
7551,20.39,33.0,0.0,513.0,0.004891455,0
7552,20.39,32.95,0.0,513.0,0.004883985,0
7553,20.39,32.9,0.0,514.0,0.004876516,0
7554,20.39,32.9,0.0,511.0,0.004876516,0
7555,20.39,32.9,0.0,502.0,0.004876516,0
7556,20.39,32.9,0.0,506.3333333,0.004876516,0
7557,20.39,32.9,0.0,505.5,0.004876516,0
7558,20.39,32.9,0.0,510.0,0.004876516,0
7559,20.39,32.9,0.0,508.0,0.004876516,0
7560,20.39,32.9,0.0,506.5,0.004876516,0
7561,20.39,32.9,0.0,501.0,0.004876516,0
7562,20.39,32.9,0.0,512.0,0.004876516,0
7563,20.39,32.9,0.0,511.0,0.004876516,0
7564,20.39,32.9,0.0,504.0,0.004876516,0
7565,20.39,32.9,0.0,502.5,0.004876516,0
7566,20.39,32.9,0.0,501.0,0.004876516,0
7567,20.39,32.9,0.0,502.0,0.004876516,0
7568,20.39,32.9,0.0,505.0,0.004876516,0
7569,20.39,33.0,0.0,506.5,0.004891455,0
7570,20.39,32.95,0.0,498.5,0.004883985,0
7571,20.35666667,33.0,0.0,500.3333333,0.004881315,0
7572,20.39,33.0,0.0,500.5,0.004891455,0
7573,20.39,32.96666667,0.0,500.3333333,0.004886475,0
7574,20.365,32.95,0.0,500.5,0.004876391,0
7575,20.39,32.9,0.0,498.0,0.004876516,0
7576,20.39,32.9,0.0,499.0,0.004876516,0
7577,20.39,32.9,0.0,500.5,0.004876516,0
7578,20.39,32.95,0.0,503.0,0.004883985,0
7579,20.39,33.0,0.0,503.0,0.004891455,0
7580,20.39,33.0,0.0,508.0,0.004891455,0
7581,20.39,33.0,0.0,499.0,0.004891455,0
7582,20.34,33.0,0.0,499.5,0.004876252,0
7583,20.29,33.0,0.0,499.3333333,0.004861092,0
7584,20.29,33.0,0.0,492.0,0.004861092,0
7585,20.29,33.0,0.0,488.5,0.004861092,0
7586,20.29,33.0,0.0,490.0,0.004861092,0
7587,20.39,33.0,0.0,487.0,0.004891455,0
7588,20.32333333,33.0,0.0,489.6666667,0.004871194,0
7589,20.29,33.0,0.0,488.0,0.004861092,0
7590,20.34,32.95,0.0,481.0,0.004868806,0
7591,20.29,33.0,0.0,487.0,0.004861092,0
7592,20.34,33.0,0.0,490.5,0.004876252,0
7593,20.32333333,32.96666667,0.0,488.3333333,0.004866235,0
7594,20.29,33.0,0.0,489.0,0.004861092,0
7595,20.34,33.0,0.0,489.5,0.004876252,0
7596,20.315,33.0,0.0,487.0,0.004868667,0
7597,20.34,33.0,0.0,483.6666667,0.004876252,0
7598,20.34,32.95,0.0,488.0,0.004868806,0
7599,20.29,33.0,0.0,488.0,0.004861092,0
7600,20.29,33.0,0.0,490.0,0.004861092,0
7601,20.29,33.0,0.0,488.0,0.004861092,0
7602,20.29,33.0,0.0,487.0,0.004861092,0
7603,20.32333333,33.0,0.0,483.5,0.004871194,0
7604,20.29,33.0,0.0,482.0,0.004861092,0
7605,20.29,33.0,0.0,482.0,0.004861092,0
7606,20.29,33.0,0.0,484.0,0.004861092,0
7607,20.29,32.95,0.0,483.5,0.004853669,0
7608,20.29,33.0,0.0,482.5,0.004861092,0
7609,20.29,33.0,0.0,485.0,0.004861092,0
7610,20.34,33.0,0.0,478.5,0.004876252,0
7611,20.29,32.975,0.0,474.75,0.004857381,0
7612,20.32333333,32.96666667,0.0,476.3333333,0.004866235,0
7613,20.29,32.9,0.0,481.0,0.004846247,0
7614,20.39,32.9,0.0,479.0,0.004876516,0
7615,20.29,32.925,0.0,480.0,0.004849958,0
7616,20.29,33.0,0.0,478.0,0.004861092,0
7617,20.29,32.9,0.0,480.5,0.004846247,0
7618,20.29,33.0,0.0,477.5,0.004861092,0
7619,20.29,32.93333333,0.0,477.3333333,0.004851195,0
7620,20.29,33.0,0.0,477.0,0.004861092,0
7621,20.29,33.0,0.0,477.5,0.004861092,0
7622,20.29,33.0,0.0,480.0,0.004861092,0
7623,20.29,33.0,0.0,482.0,0.004861092,0
7624,20.34,33.0,0.0,479.5,0.004876252,0
7625,20.29,33.0,0.0,482.0,0.004861092,0
7626,20.29,33.0,0.0,478.0,0.004861092,0
7627,20.29,32.9,0.0,479.0,0.004846247,0
7628,20.29,33.0,0.0,477.0,0.004861092,0
7629,20.29,32.9,0.0,477.0,0.004846247,0
7630,20.32333333,33.0,0.0,480.3333333,0.004871194,0
7631,20.29,32.9,0.0,482.0,0.004846247,0
7632,20.29,32.96666667,0.0,482.0,0.004856144,0
7633,20.29,33.0,0.0,476.0,0.004861092,0
7634,20.29,33.0,0.0,471.5,0.004861092,0
7635,20.29,33.0,0.0,470.0,0.004861092,0
7636,20.29,32.96666667,0.0,482.0,0.004856144,0
7637,20.29,33.0,0.0,478.5,0.004861092,0
7638,20.29,33.0,0.0,472.0,0.004861092,0
7639,20.29,32.95,0.0,475.0,0.004853669,0
7640,20.29,32.95,0.0,474.0,0.004853669,0
7641,20.29,32.96666667,0.0,469.0,0.004856144,0
7642,20.29,32.9,0.0,469.0,0.004846247,0
7643,20.29,32.9,0.0,467.0,0.004846247,0
7644,20.29,32.9,0.0,469.0,0.004846247,0
7645,20.29,32.9,0.0,473.0,0.004846247,0
7646,20.29,32.9,0.0,474.0,0.004846247,0
7647,20.29,32.9,0.0,474.0,0.004846247,0
7648,20.29,32.9,0.0,471.0,0.004846247,0
7649,20.29,32.9,0.0,472.0,0.004846247,0
7650,20.29,32.95,0.0,468.0,0.004853669,0
7651,20.29,32.9,0.0,465.5,0.004846247,0
7652,20.29,32.9,0.0,471.0,0.004846247,0
7653,20.29,32.95,0.0,473.0,0.004853669,0
7654,20.29,32.95,0.0,473.0,0.004853669,0
7655,20.245,32.9,0.0,469.0,0.00483268,0
7656,20.245,32.95,0.0,465.5,0.004840081,0
7657,20.29,33.0,0.0,461.0,0.004861092,0
7658,20.29,33.0,0.0,467.0,0.004861092,0
7659,20.29,33.0,0.0,468.6666667,0.004861092,0
7660,20.29,33.0,0.0,471.0,0.004861092,0
7661,20.29,33.0,0.0,470.0,0.004861092,0
7662,20.29,32.95,0.0,468.0,0.004853669,0
7663,20.29,32.9,0.0,466.0,0.004846247,0
7664,20.29,32.95,0.0,463.0,0.004853669,0
7665,20.29,32.95,0.0,463.0,0.004853669,0
7666,20.29,32.9,0.0,463.3333333,0.004846247,0
7667,20.29,33.0,0.0,465.0,0.004861092,0
7668,20.29,33.0,0.0,465.0,0.004861092,0
7669,20.29,32.9,0.0,468.0,0.004846247,0
7670,20.29,32.9,0.0,470.0,0.004846247,0
7671,20.29,32.9,0.0,464.0,0.004846247,0
7672,20.29,32.9,0.0,461.0,0.004846247,0
7673,20.245,32.845,0.0,454.0,0.004824538,0
7674,20.29,33.0,0.0,456.0,0.004861092,0
7675,20.29,32.9,0.0,464.5,0.004846247,0
7676,20.29,32.96666667,0.0,466.3333333,0.004856144,0
7677,20.29,32.95,0.0,465.0,0.004853669,0
7678,20.29,32.9,0.0,466.0,0.004846247,0
7679,20.29,32.93333333,0.0,460.0,0.004851195,0
7680,20.29,33.0,0.0,457.0,0.004861092,0
7681,20.29,32.9,0.0,463.0,0.004846247,0
7682,20.29,32.9,0.0,461.0,0.004846247,0
7683,20.29,32.9,0.0,462.0,0.004846247,0
7684,20.29,32.9,0.0,462.0,0.004846247,0
7685,20.29,32.9,0.0,457.3333333,0.004846247,0
7686,20.29,32.9,0.0,456.0,0.004846247,0
7687,20.29,32.95,0.0,461.5,0.004853669,0
7688,20.29,33.0,0.0,461.5,0.004861092,0
7689,20.29,32.9,0.0,461.0,0.004846247,0
7690,20.29,32.9,0.0,460.0,0.004846247,0
7691,20.29,32.9,0.0,459.0,0.004846247,0
7692,20.29,32.9,0.0,463.0,0.004846247,0
7693,20.29,32.9,0.0,462.0,0.004846247,0
7694,20.29,32.9,0.0,464.0,0.004846247,0
7695,20.29,32.9,0.0,461.0,0.004846247,0
7696,20.245,32.845,0.0,461.5,0.004824538,0
7697,20.29,32.9,0.0,460.0,0.004846247,0
7698,20.29,32.96666667,0.0,460.0,0.004856144,0
7699,20.29,32.93333333,0.0,459.0,0.004851195,0
7700,20.245,32.895,0.0,456.5,0.00483194,0
7701,20.245,32.845,0.0,452.0,0.004824538,0
7702,20.29,32.9,0.0,456.5,0.004846247,0
7703,20.29,32.9,0.0,458.5,0.004846247,0
7704,20.29,32.9,0.0,460.5,0.004846247,0
7705,20.29,32.9,0.0,459.5,0.004846247,0
7706,20.29,32.9,0.0,461.3333333,0.004846247,0
7707,20.29,32.9,0.0,460.0,0.004846247,0
7708,20.29,32.9,0.0,457.0,0.004846247,0
7709,20.29,32.9,0.0,462.0,0.004846247,0
7710,20.29,32.9,0.0,460.0,0.004846247,0
7711,20.29,32.9,0.0,463.0,0.004846247,0
7712,20.245,32.845,0.0,461.0,0.004824538,0
7713,20.245,32.845,0.0,459.0,0.004824538,0
7714,20.29,32.9,0.0,459.0,0.004846247,0
7715,20.29,32.9,0.0,463.0,0.004846247,0
7716,20.29,32.9,0.0,460.0,0.004846247,0
7717,20.29,32.9,0.0,458.5,0.004846247,0
7718,20.29,32.9,0.0,458.0,0.004846247,0
7719,20.29,32.9,0.0,459.5,0.004846247,0
7720,20.29,32.9,0.0,459.5,0.004846247,0
7721,20.29,32.9,0.0,457.5,0.004846247,0
7722,20.245,32.845,0.0,455.0,0.004824538,0
7723,20.29,32.9,0.0,460.0,0.004846247,0
7724,20.245,32.845,0.0,455.5,0.004824538,0
7725,20.29,32.9,0.0,457.0,0.004846247,0
7726,20.29,32.9,0.0,455.0,0.004846247,0
7727,20.245,32.845,0.0,452.5,0.004824538,0
7728,20.26,32.86333333,0.0,455.3333333,0.004831766,0
7729,20.245,32.845,0.0,458.5,0.004824538,0
7730,20.29,32.9,0.0,460.0,0.004846247,0
7731,20.29,32.9,0.0,458.0,0.004846247,0
7732,20.29,32.9,0.0,455.5,0.004846247,0
7733,20.29,32.9,0.0,453.3333333,0.004846247,0
7734,20.29,32.9,0.0,454.0,0.004846247,0
